prolific_id,condition,jatos_id,itemnum,items,times,firsttime,category,starttime,shortlist,rt,listnum,gender,ageText,age,perseveration,num_valid_responses,is_repeat,proportion_repeat
5de5538f8fde1c4dbc951498,Immediate,384,13,mongoose,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.323,1,F,62,old,0,19,TRUE,
5de5538f8fde1c4dbc951498,Immediate,384,14,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.743,1,F,62,old,0,19,TRUE,
5de5538f8fde1c4dbc951498,Immediate,384,15,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.106,1,F,62,old,0,19,TRUE,
5de5538f8fde1c4dbc951498,Immediate,384,16,donkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.974,1,F,62,old,0,19,TRUE,
5de5538f8fde1c4dbc951498,Immediate,384,17,mule,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.307,1,F,62,old,0,19,TRUE,
5de5538f8fde1c4dbc951498,Immediate,384,18,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,10.396,1,F,62,old,0,19,FALSE,
5de5538f8fde1c4dbc951498,Immediate,384,19,guineapig,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.004,1,F,62,old,0,19,TRUE,
5de5538f8fde1c4dbc951498,Immediate,384,1,mule,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.887,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,2,donkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.356,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,3,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.308,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,4,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.559,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,5,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.283,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,6,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.333,2,F,62,old,0,18,FALSE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,7,hog,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.536,2,F,62,old,0,18,FALSE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,8,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.016,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,9,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.736,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,10,snake,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.763,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,11,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.813,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,12,ape,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.882,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,13,mongoose,1.68E+12,1.68E+12,Animals,1.68E+12,0,11.091,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,14,guineapig,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.542,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,15,fox,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.039,2,F,62,old,0,18,TRUE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,16,wolf,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.199,2,F,62,old,0,18,FALSE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,17,coyote,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.17,2,F,62,old,0,18,FALSE,0.777777778
5de5538f8fde1c4dbc951498,Immediate,384,18,groundhog,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.333,2,F,62,old,0,18,TRUE,0.777777778
5e1fc8d45427912f6143b012,Immediate,390,1,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.529,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,2,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.414,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,3,fox,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.436,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,4,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.134,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,5,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.734,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,6,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.396,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,7,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.432,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,8,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.542,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,9,badger,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.996,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,10,antelope,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.555,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,11,pronghorn,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.863,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,12,elk,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.562,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,13,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.282,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,14,moose,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.785,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,15,chicken,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.324,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,16,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.723,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,17,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.907,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,18,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.833,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,19,mule,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.564,1,F,60,old,0,26,TRUE,
5e1fc8d45427912f6143b012,Immediate,390,20,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.705,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,21,platypus,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.829,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,22,dingo,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.127,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,23,bandicoot,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.964,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,24,wallaby,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.784,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,25,koala,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.437,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,26,wombat,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.097,1,F,60,old,0,26,FALSE,
5e1fc8d45427912f6143b012,Immediate,390,1,wolf,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.534,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,2,badger,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.485,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,3,porcupine,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.708,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,4,fox,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.789,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,5,weasel,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.733,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,6,mink,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.321,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,7,fisher,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.532,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,8,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.351,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,9,moose,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.621,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,10,elk,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.073,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,11,pronghorn,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.53,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,13,jaguar,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.885,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,14,cougar,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.078,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,15,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.284,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,16,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.991,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,17,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.187,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,18,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.948,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,19,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.731,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,20,mule,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.957,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,21,donkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.115,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,22,pony,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.36,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,23,chicken,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.873,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,24,turkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.562,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,25,condor,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.181,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,26,parrot,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.248,2,F,60,old,0,27,FALSE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,27,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.497,2,F,60,old,0,27,TRUE,0.555555556
5e1fc8d45427912f6143b012,Immediate,390,28,lion,1.68E+12,,Animals,1.68E+12,0,1.71,2,F,60,old,0,27,TRUE,0.555555556
5e2d96d3bc554937d1b3917a,Immediate,361,1,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.842,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,2,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.213,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,3,rhinoceros,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.262,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,4,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.805,1,M,66,old,0,17,FALSE,
5e2d96d3bc554937d1b3917a,Immediate,361,5,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.01,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,6,snake,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.809,1,M,66,old,0,17,FALSE,
5e2d96d3bc554937d1b3917a,Immediate,361,7,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.154,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,8,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.358,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,9,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.435,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,10,anteater,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.993,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,11,raccoon,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.883,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,12,squirrel,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.697,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,13,rat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.178,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,14,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.721,1,M,66,old,0,17,FALSE,
5e2d96d3bc554937d1b3917a,Immediate,361,15,antelope,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.871,1,M,66,old,0,17,FALSE,
5e2d96d3bc554937d1b3917a,Immediate,361,16,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.374,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,17,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.931,1,M,66,old,0,17,TRUE,
5e2d96d3bc554937d1b3917a,Immediate,361,1,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.526,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,2,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.228,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,3,parrot,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.267,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,4,bull,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.58,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,5,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.078,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,6,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.094,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,7,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.298,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,8,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.632,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,9,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.07,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,10,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.739,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,11,leopard,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.681,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,12,rhinoceros,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.324,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,13,squirrel,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.215,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,14,rat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.264,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,15,raccoon,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.559,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,16,beaver,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.346,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,17,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.222,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,18,panther,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.549,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,19,anteater,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.218,2,M,66,old,0,22,TRUE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,20,anteater,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.819,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,21,gazelle,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.219,2,M,66,old,0,22,FALSE,0.590909091
5e2d96d3bc554937d1b3917a,Immediate,361,22,hippopotamus,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.525,2,M,66,old,0,22,FALSE,0.590909091
5e36f211c5175f000b4038e9,Immediate,372,1,lemur,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.789,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,2,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.204,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,3,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.986,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,4,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.51,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,5,armadillo,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.893,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,6,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.73,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,7,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.565,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,8,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.265,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,9,gerbil,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.843,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,10,hedgehog,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.657,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,11,snake,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.905,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,12,komododragon,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.323,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,13,porpoise,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.343,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,14,dolphin,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.308,1,F,75,old,0,19,FALSE,
5e36f211c5175f000b4038e9,Immediate,372,15,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.837,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,16,antelope,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.207,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,18,rat,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.525,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,19,mouse,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.781,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,20,shrew,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.053,1,F,75,old,0,19,TRUE,
5e36f211c5175f000b4038e9,Immediate,372,1,gerbil,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.963,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,2,anaconda,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.431,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,3,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.507,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,4,antelope,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.547,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,5,bongo,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.22,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,6,alligator,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.335,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,7,crocodile,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.843,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,8,komododragon,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.62,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,9,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.966,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,10,rat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.407,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,11,mouse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.51,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,12,shrew,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.709,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,13,groundhog,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.959,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,14,hedgehog,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.716,2,F,75,old,0,20,TRUE,0.45
5e36f211c5175f000b4038e9,Immediate,372,15,fox,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.42,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,16,coyote,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.287,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,17,gorilla,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.029,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,18,chimpanzee,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.946,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,19,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.308,2,F,75,old,0,20,FALSE,0.45
5e36f211c5175f000b4038e9,Immediate,372,20,armadillo,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.569,2,F,75,old,0,20,TRUE,0.45
5e4ccf6b4028e711db748f95,Immediate,403,1,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.112,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,2,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.686,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,3,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.269,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,4,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.007,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,5,lizard,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.859,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,6,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.47,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,7,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.153,1,F,22,young,0,22,FALSE,
5e4ccf6b4028e711db748f95,Immediate,403,8,iguana,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.535,1,F,22,young,0,22,FALSE,
5e4ccf6b4028e711db748f95,Immediate,403,9,raccoon,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.063,1,F,22,young,0,22,FALSE,
5e4ccf6b4028e711db748f95,Immediate,403,10,possum,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.638,1,F,22,young,0,22,FALSE,
5e4ccf6b4028e711db748f95,Immediate,403,11,spider,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.223,1,F,22,young,0,22,FALSE,
5e4ccf6b4028e711db748f95,Immediate,403,12,frog,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.935,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,13,toad,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.424,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,14,flamingo,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.934,1,F,22,young,0,22,FALSE,
5e4ccf6b4028e711db748f95,Immediate,403,15,whale,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.013,1,F,22,young,0,22,TRUE,
5e4ccf6b4028e711db748f95,Immediate,403,16,seal,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.256,1,F,22,young,0,22,TRUE,
