prolific_id,condition,jatos_id,itemnum,items,times,firsttime,category,starttime,shortlist,rt,listnum,gender,ageText,age,perseveration
5f119c5ad521140253f60e86,Immediate,396,1,dog,1684169433153,1684169431861,Animals,1684169427107,0,6.046,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,2,cat,1684169435326,1684169434272,Animals,1684169427107,0,2.173,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,3,bird,1684169437559,1684169435820,Animals,1684169427107,0,2.233,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,4,horse,1684169442820,1684169441215,Animals,1684169427107,0,5.261,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,5,elephant,1684169445887,1684169443762,Animals,1684169427107,0,3.067,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,6,snake,1684169454767,1684169452384,Animals,1684169427107,0,8.88,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,7,fish,1684169458732,1684169457840,Animals,1684169427107,0,3.965,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,8,rat,1684169465772,1684169464145,Animals,1684169427107,0,7.04,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,9,bee,1684169473451,1684169472486,Animals,1684169427107,0,7.679,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,10,hornet,1684169477048,1684169475099,Animals,1684169427107,0,3.597,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,11,pig,1684169502146,1684169498076,Animals,1684169427107,0,25.098,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,12,chipmunk,1684169515323,1684169502868,Animals,1684169427107,0,13.177,1,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,1,dog,1684169648343,1684169648786,Animals,1684169643986,0,4.357,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,2,cat,1684169649880,1684169650237,Animals,1684169643986,0,1.537,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,3,mule,1684169652390,1684169653556,Animals,1684169643986,0,2.51,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,4,horse,1684169659889,1684169660340,Animals,1684169643986,0,7.499,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,5,cow,1684169663483,1684169664075,Animals,1684169643986,0,3.594,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,6,pig,1684169665843,1684169670099,Animals,1684169643986,0,2.36,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,7,fly,1684169681540,1684169681891,Animals,1684169643986,0,15.697,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,8,fish,1684169683296,1684169689380,Animals,1684169643986,0,1.756,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,9,donkey,1684169691650,1684169699189,Animals,1684169643986,0,8.354,2,M,81,old,0
5f119c5ad521140253f60e86,Immediate,396,10,ostrich,1684169712425,,Animals,1684169643986,0,20.775,2,M,81,old,0
5f1215c24862ae13032bad4e,Delayed,624,1,zebra,1684608012643,1684608011964,Animals,1684608004399,0,8.244,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,2,dog,1684608015619,1684608015221,Animals,1684608004399,0,2.976,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,3,cat,1684608016340,1684608015935,Animals,1684608004399,0,0.721,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,4,mouse,1684608017156,1684608016515,Animals,1684608004399,0,0.816,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,5,rabbit,1684608018261,1684608017347,Animals,1684608004399,0,1.105,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,6,rabbit,1684608022161,1684608019010,Animals,1684608004399,0,3.9,2,F,24,young,1
5f1215c24862ae13032bad4e,Delayed,624,7,leopard,1684608024601,1684608022534,Animals,1684608004399,0,2.44,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,8,lion,1684608025525,1684608024970,Animals,1684608004399,0,0.924,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,9,dolphin,1684608028399,1684608027051,Animals,1684608004399,0,2.874,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,10,sloth,1684608029431,1684608028862,Animals,1684608004399,0,1.032,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,11,monkey,1684608030920,1684608030087,Animals,1684608004399,0,1.489,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,12,kangaroo,1684608035205,1684608031401,Animals,1684608004399,0,4.285,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,13,tiger,1684608039080,1684608037477,Animals,1684608004399,0,3.875,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,14,bear,1684608040216,1684608039490,Animals,1684608004399,0,1.136,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,15,hare,1684608041878,1684608041289,Animals,1684608004399,0,1.662,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,16,turtle,1684608045424,1684608043474,Animals,1684608004399,0,3.546,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,17,polarbear,1684608048354,1684608045970,Animals,1684608004399,0,2.93,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,18,grizzlybear,1684608051888,1684608048915,Animals,1684608004399,0,3.534,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,19,gorilla,1684608060863,1684608058993,Animals,1684608004399,0,8.975,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,20,fox,1684608062637,1684608061331,Animals,1684608004399,0,1.774,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,21,wolf,1684608066164,1684608063765,Animals,1684608004399,0,3.527,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,22,bat,1684608066958,1684608066443,Animals,1684608004399,0,0.794,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,23,camel,1684608068581,1684608067795,Animals,1684608004399,0,1.623,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,24,hawk,1684608070623,1684608069485,Animals,1684608004399,0,2.042,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,25,eagle,1684608072655,1684608071157,Animals,1684608004399,0,2.032,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,26,goose,1684608074066,1684608073127,Animals,1684608004399,0,1.411,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,27,duck,1684608075455,1684608074948,Animals,1684608004399,0,1.389,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,28,crow,1684608079209,1684608078701,Animals,1684608004399,0,3.754,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,29,frog,1684608080798,1684608079864,Animals,1684608004399,0,1.589,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,30,deer,1684608082283,1684608081490,Animals,1684608004399,0,1.485,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,31,moose,1684608085388,1684608084253,Animals,1684608004399,0,3.105,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,32,elk,1684608086256,1684608085839,Animals,1684608004399,0,0.868,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,33,cow,1684608091666,1684608091280,Animals,1684608004399,0,5.41,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,624,34,sheep,1684608092853,1684608091931,Animals,1684608004399,0,1.187,2,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,1,tiger,1684522803820,1684522803074,Animals,1684522800747,0,3.073,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,2,dog,1684522806668,1684522806206,Animals,1684522800747,0,2.848,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,3,cat,1684522807542,1684522807047,Animals,1684522800747,0,0.874,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,4,pig,1684522808567,1684522808088,Animals,1684522800747,0,1.025,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,5,owl,1684522809336,1684522808898,Animals,1684522800747,0,0.769,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,6,elephant,1684522812786,1684522811746,Animals,1684522800747,0,3.45,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,7,lion,1684522815764,1684522815104,Animals,1684522800747,0,2.978,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,8,leopard,1684522818045,1684522816228,Animals,1684522800747,0,2.281,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,9,giraffe,1684522822293,1684522818431,Animals,1684522800747,0,4.248,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,10,fish,1684522827025,1684522824237,Animals,1684522800747,0,4.732,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,11,lizard,1684522830121,1684522828530,Animals,1684522800747,0,3.096,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,12,hippopotamus,1684522839266,1684522834058,Animals,1684522800747,0,9.145,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,13,rabbit,1684522840654,1684522839862,Animals,1684522800747,0,1.388,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,14,wolf,1684522842830,1684522842366,Animals,1684522800747,0,2.176,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,15,fox,1684522844554,1684522842989,Animals,1684522800747,0,1.724,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,16,deer,1684522848115,1684522847558,Animals,1684522800747,0,3.561,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,17,cow,1684522849478,1684522848731,Animals,1684522800747,0,1.363,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,18,rooster,1684522851589,1684522849785,Animals,1684522800747,0,2.111,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,19,sheep,1684522852972,1684522852088,Animals,1684522800747,0,1.383,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,20,lamb,1684522854800,1684522853338,Animals,1684522800747,0,1.828,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,21,horse,1684522856870,1684522855361,Animals,1684522800747,0,2.07,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,22,monkey,1684522861521,1684522860733,Animals,1684522800747,0,4.651,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,23,bear,1684522862222,1684522861746,Animals,1684522800747,0,0.701,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,24,kangaroo,1684522864513,1684522862922,Animals,1684522800747,0,2.291,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,25,zebra,1684522866022,1684522864923,Animals,1684522800747,0,1.509,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,26,camel,1684522869550,1684522868290,Animals,1684522800747,0,3.528,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,27,panda,1684522871154,1684522869946,Animals,1684522800747,0,1.604,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,28,gorilla,1684522875151,1684522872824,Animals,1684522800747,0,3.997,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,29,goat,1684522876224,1684522875728,Animals,1684522800747,0,1.073,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,30,dolphin,1684522883580,1684522880910,Animals,1684522800747,0,7.356,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,31,sloth,1684522884821,1684522884125,Animals,1684522800747,0,1.241,1,F,24,young,0
5f1215c24862ae13032bad4e,Delayed,549,32,horse,1684522889835,1684522888154,Animals,1684522800747,0,5.014,1,F,24,young,1
5f15679513afe8025c820671,Immediate,445,1,cat,1684180567205,1684180566753,Animals,1684180564961,0,2.244,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,2,dog,1684180568030,1684180567556,Animals,1684180564961,0,0.825,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,3,elephant,1684180569538,1684180568221,Animals,1684180564961,0,1.508,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,4,rooster,1684180571453,1684180570183,Animals,1684180564961,0,1.915,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,5,pig,1684180573012,1684180572530,Animals,1684180564961,0,1.559,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,6,goat,1684180574109,1684180573296,Animals,1684180564961,0,1.097,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,7,sheep,1684180575199,1684180574349,Animals,1684180564961,0,1.09,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,8,cow,1684180576170,1684180575349,Animals,1684180564961,0,0.971,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,9,bird,1684180577492,1684180576626,Animals,1684180564961,0,1.322,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,10,deer,1684180578538,1684180577754,Animals,1684180564961,0,1.046,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,11,raccoon,1684180581085,1684180578763,Animals,1684180564961,0,2.547,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,12,possum,1684180584797,1684180582437,Animals,1684180564961,0,3.712,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,13,kangaroo,1684180588061,1684180585677,Animals,1684180564961,0,3.264,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,14,wolf,1684180589381,1684180588750,Animals,1684180564961,0,1.32,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,15,owl,1684180590442,1684180589622,Animals,1684180564961,0,1.061,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,16,bear,1684180592532,1684180591629,Animals,1684180564961,0,2.09,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,17,snake,1684180599395,1684180598642,Animals,1684180564961,0,6.863,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,18,gecko,1684180601141,1684180600276,Animals,1684180564961,0,1.746,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,19,fish,1684180604366,1684180603502,Animals,1684180564961,0,3.225,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,20,dolphin,1684180606113,1684180604554,Animals,1684180564961,0,1.747,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,21,shark,1684180607615,1684180606308,Animals,1684180564961,0,1.502,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,22,whale,1684180608893,1684180607892,Animals,1684180564961,0,1.278,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,23,lion,1684180616868,1684180610594,Animals,1684180564961,0,7.975,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,24,tiger,1684180621250,1684180617065,Animals,1684180564961,0,4.382,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,25,walrus,1684180622437,1684180621408,Animals,1684180564961,0,1.187,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,26,narwhal,1684180624196,1684180622819,Animals,1684180564961,0,1.759,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,27,squid,1684180627387,1684180626573,Animals,1684180564961,0,3.191,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,28,octopus,1684180630216,1684180627641,Animals,1684180564961,0,2.829,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,29,fox,1684180634883,1684180634122,Animals,1684180564961,0,4.667,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,30,coyote,1684180637967,1684180635442,Animals,1684180564961,0,3.084,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,31,leopard,1684180644977,1684180643217,Animals,1684180564961,0,7.01,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,32,cougar,1684180647740,1684180645238,Animals,1684180564961,0,2.763,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,33,platypus,1684180652391,1684180650874,Animals,1684180564961,0,4.651,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,34,beaver,1684180653635,1684180652713,Animals,1684180564961,0,1.244,1,F,20,young,0
5f15679513afe8025c820671,Immediate,445,1,beaver,1684180733204,1684180732177,Animals,1684180729580,0,3.624,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,2,goat,1684180734114,1684180733348,Animals,1684180729580,0,0.91,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,3,sheep,1684180735100,1684180734258,Animals,1684180729580,0,0.986,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,4,chicken,1684180736944,1684180735404,Animals,1684180729580,0,1.844,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,5,bear,1684180738193,1684180737460,Animals,1684180729580,0,1.249,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,6,duck,1684180739148,1684180738369,Animals,1684180729580,0,0.955,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,7,goose,1684180740477,1684180739433,Animals,1684180729580,0,1.329,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,8,bird,1684180742871,1684180741932,Animals,1684180729580,0,2.394,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,9,owl,1684180744654,1684180744097,Animals,1684180729580,0,1.783,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,10,eagle,1684180749118,1684180747961,Animals,1684180729580,0,4.464,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,11,otter,1684180750605,1684180749356,Animals,1684180729580,0,1.487,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,12,tiger,1684180751889,1684180751211,Animals,1684180729580,0,1.284,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,13,lion,1684180753239,1684180752092,Animals,1684180729580,0,1.35,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,14,giraffe,1684180756840,1684180753966,Animals,1684180729580,0,3.601,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,15,elephant,1684180758601,1684180757095,Animals,1684180729580,0,1.761,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,16,rhinoceros,1684180762655,1684180758804,Animals,1684180729580,0,4.054,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,17,jaguar,1684180771021,1684180770076,Animals,1684180729580,0,8.366,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,18,cheetah,1684180772261,1684180771199,Animals,1684180729580,0,1.24,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,19,moose,1684180775977,1684180775063,Animals,1684180729580,0,3.716,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,20,gazelle,1684180779664,1684180777926,Animals,1684180729580,0,3.687,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,21,zebra,1684180781403,1684180780142,Animals,1684180729580,0,1.739,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,22,snake,1684180782172,1684180781578,Animals,1684180729580,0,0.769,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,23,gecko,1684180783654,1684180782657,Animals,1684180729580,0,1.482,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,24,penguin,1684180787301,1684180785320,Animals,1684180729580,0,3.647,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,25,whale,1684180788166,1684180787413,Animals,1684180729580,0,0.865,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,26,deer,1684180789393,1684180788785,Animals,1684180729580,0,1.227,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,27,dolphin,1684180794548,1684180792870,Animals,1684180729580,0,5.155,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,28,fish,1684180795301,1684180794787,Animals,1684180729580,0,0.753,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,29,octopus,1684180797160,1684180795510,Animals,1684180729580,0,1.859,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,30,squid,1684180798497,1684180797585,Animals,1684180729580,0,1.337,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,31,dog,1684180800362,1684180800064,Animals,1684180729580,0,1.865,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,32,cat,1684180801328,1684180800561,Animals,1684180729580,0,0.966,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,33,turtle,1684180806018,1684180804244,Animals,1684180729580,0,4.69,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,34,turtle,1684180807990,1684180806672,Animals,1684180729580,0,1.972,2,F,20,young,1
5f15679513afe8025c820671,Immediate,445,35,turtle,1684180810738,1684180808746,Animals,1684180729580,0,2.748,2,F,20,young,1
5f15679513afe8025c820671,Immediate,445,36,raccoon,1684180814730,1684180813580,Animals,1684180729580,0,3.992,2,F,20,young,0
5f15679513afe8025c820671,Immediate,445,37,possum,1684180815959,1684180814965,Animals,1684180729580,0,1.229,2,F,20,young,0
5f2a43a95f057c229165aeed,Immediate,425,1,dinosaur,1684177363769,1684177362305,Animals,1684177359906,0,3.863,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,2,hippopotamus,1684177365856,1684177364753,Animals,1684177359906,0,2.087,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,3,rhinoceros,1684177366950,1684177366111,Animals,1684177359906,0,1.094,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,4,tiger,1684177367858,1684177367130,Animals,1684177359906,0,0.908,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,5,lion,1684177369194,1684177368243,Animals,1684177359906,0,1.336,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,6,cat,1684177370445,1684177369622,Animals,1684177359906,0,1.251,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,7,dog,1684177371917,1684177370681,Animals,1684177359906,0,1.472,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,8,rat,1684177372578,1684177372205,Animals,1684177359906,0,0.661,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,9,mouse,1684177373673,1684177372899,Animals,1684177359906,0,1.095,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,10,hamster,1684177375520,1684177373908,Animals,1684177359906,0,1.847,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,11,bird,1684177377313,1684177375976,Animals,1684177359906,0,1.793,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,12,monkey,1684177379863,1684177377802,Animals,1684177359906,0,2.55,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,13,alligator,1684177382831,1684177380244,Animals,1684177359906,0,2.968,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,14,gecko,1684177385099,1684177384267,Animals,1684177359906,0,2.268,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,15,fish,1684177387717,1684177387019,Animals,1684177359906,0,2.618,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,16,crab,1684177389078,1684177388350,Animals,1684177359906,0,1.361,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,17,lobster,1684177392255,1684177389560,Animals,1684177359906,0,3.177,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,18,gazelle,1684177404369,1684177400425,Animals,1684177359906,0,12.114,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,19,zebra,1684177405821,1684177404684,Animals,1684177359906,0,1.452,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,20,elephant,1684177407569,1684177406207,Animals,1684177359906,0,1.748,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,21,lemur,1684177418763,1684177412099,Animals,1684177359906,0,11.194,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,22,raccoon,1684177420790,1684177419591,Animals,1684177359906,0,2.027,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,23,opossum,1684177423922,1684177422221,Animals,1684177359906,0,3.132,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,24,woollymammoth,1684177431408,1684177430283,Animals,1684177359906,0,7.486,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,25,vulture,1684177435156,1684177434286,Animals,1684177359906,0,3.748,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,26,cheetah,1684177439096,1684177438038,Animals,1684177359906,0,3.94,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,27,giraffe,1684177449342,1684177448451,Animals,1684177359906,0,10.246,1,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,1,zebra,1684177609998,1684177608964,Animals,1684177606847,0,3.151,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,2,lion,1684177611005,1684177610239,Animals,1684177606847,0,1.007,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,3,cat,1684177611868,1684177611234,Animals,1684177606847,0,0.863,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,4,dog,1684177612832,1684177612119,Animals,1684177606847,0,0.964,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,5,horse,1684177614022,1684177613284,Animals,1684177606847,0,1.19,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,6,cow,1684177614651,1684177614224,Animals,1684177606847,0,0.629,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,7,pig,1684177615593,1684177615033,Animals,1684177606847,0,0.942,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,8,chicken,1684177617198,1684177615788,Animals,1684177606847,0,1.605,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,9,giraffe,1684177620784,1684177618447,Animals,1684177606847,0,3.586,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,10,mouse,1684177621719,1684177621109,Animals,1684177606847,0,0.935,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,11,rat,1684177622419,1684177621898,Animals,1684177606847,0,0.7,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,12,hamster,1684177623451,1684177622714,Animals,1684177606847,0,1.032,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,13,raccoon,1684177625159,1684177623625,Animals,1684177606847,0,1.708,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,14,bunny,1684177626279,1684177625492,Animals,1684177606847,0,1.12,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,15,opossum,1684177628874,1684177627100,Animals,1684177606847,0,2.595,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,16,cheetah,1684177631889,1684177630746,Animals,1684177606847,0,3.015,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,17,vulture,1684177640519,1684177634252,Animals,1684177606847,0,8.63,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,18,toucan,1684177641899,1684177641227,Animals,1684177606847,0,1.38,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,19,parrot,1684177645047,1684177644340,Animals,1684177606847,0,3.148,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,20,sloth,1684177651483,1684177650934,Animals,1684177606847,0,6.436,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,21,gazelle,1684177656716,1684177654749,Animals,1684177606847,0,5.233,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,22,elephant,1684177658785,1684177656901,Animals,1684177606847,0,2.069,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,23,hippopotamus,1684177661149,1684177659676,Animals,1684177606847,0,2.364,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,24,rhinoceros,1684177663882,1684177661456,Animals,1684177606847,0,2.733,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,25,frog,1684177664851,1684177664285,Animals,1684177606847,0,0.969,2,F,23,young,0
5f2a43a95f057c229165aeed,Immediate,425,26,toad,1684177666269,1684177665635,Animals,1684177606847,0,1.418,2,F,23,young,0
