jatos_id,prolific_id,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,condition,rt
418,63f8e18b5176d042dd67f01c,1,6,whale,1684175082402,1684175081567,Animals,1684175057723,0,Immediate,4.969
418,63f8e18b5176d042dd67f01c,1,7,fish,1684175083516,1684175083002,Animals,1684175057723,0,Immediate,1.114
418,63f8e18b5176d042dd67f01c,1,8,shark,1684175084928,1684175084064,Animals,1684175057723,0,Immediate,1.412
418,63f8e18b5176d042dd67f01c,1,9,squid,1684175089249,1684175088142,Animals,1684175057723,0,Immediate,4.321
418,63f8e18b5176d042dd67f01c,1,10,tiger,1684175094931,1684175094324,Animals,1684175057723,0,Immediate,5.682
418,63f8e18b5176d042dd67f01c,1,11,lion,1684175096001,1684175095287,Animals,1684175057723,0,Immediate,1.07
418,63f8e18b5176d042dd67f01c,1,12,rhinoceros,1684175101421,1684175099920,Animals,1684175057723,0,Immediate,5.42
418,63f8e18b5176d042dd67f01c,1,13,elephant,1684175103611,1684175101760,Animals,1684175057723,0,Immediate,2.19
418,63f8e18b5176d042dd67f01c,1,14,ant,1684175105240,1684175104773,Animals,1684175057723,0,Immediate,1.629
418,63f8e18b5176d042dd67f01c,1,15,leopard,1684175112400,1684175110942,Animals,1684175057723,0,Immediate,7.16
418,63f8e18b5176d042dd67f01c,1,16,anteater,1684175115555,1684175113084,Animals,1684175057723,0,Immediate,3.155
418,63f8e18b5176d042dd67f01c,1,17,zebra,1684175119567,1684175118216,Animals,1684175057723,0,Immediate,4.012
418,63f8e18b5176d042dd67f01c,1,18,giraffe,1684175121864,1684175120356,Animals,1684175057723,0,Immediate,2.297
418,63f8e18b5176d042dd67f01c,1,19,rat,1684175131489,1684175131115,Animals,1684175057723,0,Immediate,9.625
418,63f8e18b5176d042dd67f01c,1,20,donkey,1684175144464,1684175132215,Animals,1684175057723,0,Immediate,12.975
418,63f8e18b5176d042dd67f01c,2,1,cat,1684175228054,1684175227556,Animals,1684175223017,0,Immediate,5.037
418,63f8e18b5176d042dd67f01c,2,2,dog,1684175228953,1684175228530,Animals,1684175223017,0,Immediate,0.899
418,63f8e18b5176d042dd67f01c,2,3,horse,1684175230889,1684175230243,Animals,1684175223017,0,Immediate,1.936
418,63f8e18b5176d042dd67f01c,2,4,elephant,1684175232659,1684175231282,Animals,1684175223017,0,Immediate,1.77
418,63f8e18b5176d042dd67f01c,2,5,rhinoceros,1684175237628,1684175236172,Animals,1684175223017,0,Immediate,4.969
418,63f8e18b5176d042dd67f01c,2,6,kangaroo,1684175245962,1684175238967,Animals,1684175223017,0,Immediate,8.334
418,63f8e18b5176d042dd67f01c,2,7,bird,1684175247821,1684175247298,Animals,1684175223017,0,Immediate,1.859
418,63f8e18b5176d042dd67f01c,2,8,eagle,1684175250846,1684175248352,Animals,1684175223017,0,Immediate,3.025
418,63f8e18b5176d042dd67f01c,2,9,shark,1684175253919,1684175253212,Animals,1684175223017,0,Immediate,3.073
418,63f8e18b5176d042dd67f01c,2,10,fish,1684175255579,1684175255039,Animals,1684175223017,0,Immediate,1.66
418,63f8e18b5176d042dd67f01c,2,11,whale,1684175258776,1684175258108,Animals,1684175223017,0,Immediate,3.197
418,63f8e18b5176d042dd67f01c,2,12,orca,1684175260934,1684175260205,Animals,1684175223017,0,Immediate,2.158
418,63f8e18b5176d042dd67f01c,2,13,seal,1684175262305,1684175261733,Animals,1684175223017,0,Immediate,1.371
418,63f8e18b5176d042dd67f01c,2,14,bear,1684175264068,1684175263498,Animals,1684175223017,0,Immediate,1.763
418,63f8e18b5176d042dd67f01c,2,15,panda,1684175265386,1684175264873,Animals,1684175223017,0,Immediate,1.318
418,63f8e18b5176d042dd67f01c,2,16,penguin,1684175276049,1684175274399,Animals,1684175223017,0,Immediate,10.663
418,63f8e18b5176d042dd67f01c,2,17,zebra,1684175281775,1684175280968,Animals,1684175223017,0,Immediate,5.726
418,63f8e18b5176d042dd67f01c,2,18,crab,1684175285447,1684175284344,Animals,1684175223017,0,Immediate,3.672
418,63f8e18b5176d042dd67f01c,2,19,lobster,1684175287160,1684175286054,Animals,1684175223017,0,Immediate,1.713
418,63f8e18b5176d042dd67f01c,2,20,lion,1684175292712,1684175291919,Animals,1684175223017,0,Immediate,5.552
418,63f8e18b5176d042dd67f01c,2,21,leopard,1684175294974,1684175293022,Animals,1684175223017,0,Immediate,2.262
418,63f8e18b5176d042dd67f01c,2,22,tiger,1684175296695,1684175296173,Animals,1684175223017,0,Immediate,1.721
418,63f8e18b5176d042dd67f01c,2,23,deer,1684175299192,1684175298585,Animals,1684175223017,0,Immediate,2.497
418,63f8e18b5176d042dd67f01c,2,24,squid,1684175303439,1684175302663,Animals,1684175223017,0,Immediate,4.247
418,63f8e18b5176d042dd67f01c,2,25,anteater,1684175307786,1684175306509,Animals,1684175223017,0,Immediate,4.347
418,63f8e18b5176d042dd67f01c,2,26,ant,1684175309507,1684175309110,Animals,1684175223017,0,Immediate,1.721
418,63f8e18b5176d042dd67f01c,2,27,anteater,1684175312370,1684175310306,Animals,1684175223017,0,Immediate,2.863
417,63d7b0b45f9993cbb237fcd6,1,1,elephant,1684174903882,1684174902307,Animals,1684174900784,0,Immediate,3.098
417,63d7b0b45f9993cbb237fcd6,1,2,tiger,1684174905408,1684174904916,Animals,1684174900784,0,Immediate,1.526
417,63d7b0b45f9993cbb237fcd6,1,3,zebra,1684174907523,1684174906139,Animals,1684174900784,0,Immediate,2.115
417,63d7b0b45f9993cbb237fcd6,1,4,dog,1684174909018,1684174908610,Animals,1684174900784,0,Immediate,1.495
417,63d7b0b45f9993cbb237fcd6,1,5,cat,1684174909641,1684174909222,Animals,1684174900784,0,Immediate,0.623
417,63d7b0b45f9993cbb237fcd6,1,6,bird,1684174910738,1684174909884,Animals,1684174900784,0,Immediate,1.097
417,63d7b0b45f9993cbb237fcd6,1,7,alligator,1684174915738,1684174913485,Animals,1684174900784,0,Immediate,5
417,63d7b0b45f9993cbb237fcd6,1,8,crocodile,1684174918530,1684174916685,Animals,1684174900784,0,Immediate,2.792
417,63d7b0b45f9993cbb237fcd6,1,9,fox,1684174921967,1684174921583,Animals,1684174900784,0,Immediate,3.437
417,63d7b0b45f9993cbb237fcd6,1,10,lion,1684174923296,1684174922609,Animals,1684174900784,0,Immediate,1.329
417,63d7b0b45f9993cbb237fcd6,1,11,kangaroo,1684174925705,1684174924754,Animals,1684174900784,0,Immediate,2.409
417,63d7b0b45f9993cbb237fcd6,1,12,snake,1684174929154,1684174927768,Animals,1684174900784,0,Immediate,3.449
417,63d7b0b45f9993cbb237fcd6,1,13,bear,1684174930945,1684174930523,Animals,1684174900784,0,Immediate,1.791
417,63d7b0b45f9993cbb237fcd6,1,14,deer,1684174931936,1684174931391,Animals,1684174900784,0,Immediate,0.991
417,63d7b0b45f9993cbb237fcd6,1,15,elk,1684174932687,1684174932171,Animals,1684174900784,0,Immediate,0.751
417,63d7b0b45f9993cbb237fcd6,1,16,buffalo,1684174934238,1684174933174,Animals,1684174900784,0,Immediate,1.551
417,63d7b0b45f9993cbb237fcd6,1,17,monkey,1684174939152,1684174938166,Animals,1684174900784,0,Immediate,4.914
417,63d7b0b45f9993cbb237fcd6,1,18,gorilla,1684174940975,1684174939976,Animals,1684174900784,0,Immediate,1.823
417,63d7b0b45f9993cbb237fcd6,1,19,horse,1684174943837,1684174943171,Animals,1684174900784,0,Immediate,2.862
417,63d7b0b45f9993cbb237fcd6,1,20,donkey,1684174946353,1684174945436,Animals,1684174900784,0,Immediate,2.516
417,63d7b0b45f9993cbb237fcd6,1,21,mule,1684174949591,1684174947914,Animals,1684174900784,0,Immediate,3.238
417,63d7b0b45f9993cbb237fcd6,1,22,lizard,1684174954198,1684174952531,Animals,1684174900784,0,Immediate,4.607
417,63d7b0b45f9993cbb237fcd6,1,23,squirrel,1684174958891,1684174957981,Animals,1684174900784,0,Immediate,4.693
417,63d7b0b45f9993cbb237fcd6,1,24,rabbit,1684174966166,1684174965510,Animals,1684174900784,0,Immediate,7.275
417,63d7b0b45f9993cbb237fcd6,1,25,shark,1684174976694,1684174976102,Animals,1684174900784,0,Immediate,10.528
417,63d7b0b45f9993cbb237fcd6,1,26,dolphin,1684174980814,1684174976997,Animals,1684174900784,0,Immediate,4.12
417,63d7b0b45f9993cbb237fcd6,1,27,jellyfish,1684174982405,1684174981043,Animals,1684174900784,0,Immediate,1.591
417,63d7b0b45f9993cbb237fcd6,2,1,shark,1684175060797,1684175059013,Animals,1684175056552,0,Immediate,4.245
417,63d7b0b45f9993cbb237fcd6,2,2,dolphin,1684175065319,1684175061172,Animals,1684175056552,0,Immediate,4.522
417,63d7b0b45f9993cbb237fcd6,2,3,dog,1684175066075,1684175065566,Animals,1684175056552,0,Immediate,0.756
417,63d7b0b45f9993cbb237fcd6,2,4,cat,1684175066656,1684175066239,Animals,1684175056552,0,Immediate,0.581
417,63d7b0b45f9993cbb237fcd6,2,5,monkey,1684175068111,1684175067219,Animals,1684175056552,0,Immediate,1.455
417,63d7b0b45f9993cbb237fcd6,2,6,gorilla,1684175069654,1684175068274,Animals,1684175056552,0,Immediate,1.543
417,63d7b0b45f9993cbb237fcd6,2,7,lion,1684175071738,1684175070929,Animals,1684175056552,0,Immediate,2.084
417,63d7b0b45f9993cbb237fcd6,2,8,tiger,1684175072556,1684175071998,Animals,1684175056552,0,Immediate,0.818
417,63d7b0b45f9993cbb237fcd6,2,9,cat,1684175105226,1684175077456,Animals,1684175056552,0,Immediate,32.67
417,63d7b0b45f9993cbb237fcd6,2,10,sheep,1684175118171,1684175117111,Animals,1684175056552,0,Immediate,12.945
417,63d7b0b45f9993cbb237fcd6,2,11,goat,1684175119501,1684175118587,Animals,1684175056552,0,Immediate,1.33
416,5ed1d52eea444913b2d4576d,1,1,cat,1684174918551,1684174917503,Animals,1684174915141,0,Immediate,3.41
416,5ed1d52eea444913b2d4576d,1,2,dog,1684174920021,1684174919369,Animals,1684174915141,0,Immediate,1.47
416,5ed1d52eea444913b2d4576d,1,3,whale,1684174926275,1684174920751,Animals,1684174915141,0,Immediate,6.254
416,5ed1d52eea444913b2d4576d,1,4,cow,1684174927139,1684174926455,Animals,1684174915141,0,Immediate,0.864
416,5ed1d52eea444913b2d4576d,1,5,pig,1684174928308,1684174927629,Animals,1684174915141,0,Immediate,1.169
416,5ed1d52eea444913b2d4576d,1,6,horse,1684174930435,1684174929462,Animals,1684174915141,0,Immediate,2.127
416,5ed1d52eea444913b2d4576d,1,7,duck,1684174936734,1684174930780,Animals,1684174915141,0,Immediate,6.299
416,5ed1d52eea444913b2d4576d,1,8,goose,1684174941100,1684174937296,Animals,1684174915141,0,Immediate,4.366
416,5ed1d52eea444913b2d4576d,1,9,moose,1684174946289,1684174942366,Animals,1684174915141,0,Immediate,5.189
416,5ed1d52eea444913b2d4576d,1,10,hamster,1684174963612,1684174950264,Animals,1684174915141,0,Immediate,17.323
416,5ed1d52eea444913b2d4576d,1,11,zebra,1684174976432,1684174975225,Animals,1684174915141,0,Immediate,12.82
416,5ed1d52eea444913b2d4576d,1,12,zebra,1684174979733,1684174977226,Animals,1684174915141,0,Immediate,3.301
416,5ed1d52eea444913b2d4576d,1,13,rhinoceros,1684174983490,1684174981179,Animals,1684174915141,0,Immediate,3.757
416,5ed1d52eea444913b2d4576d,1,14,giraffe,1684174986424,1684174984187,Animals,1684174915141,0,Immediate,2.934
416,5ed1d52eea444913b2d4576d,1,15,tiger,1684174987492,1684174986660,Animals,1684174915141,0,Immediate,1.068
416,5ed1d52eea444913b2d4576d,1,16,lion,1684174989048,1684174987638,Animals,1684174915141,0,Immediate,1.556
416,5ed1d52eea444913b2d4576d,1,17,manatee,1684174991990,1684174990610,Animals,1684174915141,0,Immediate,2.942
416,5ed1d52eea444913b2d4576d,1,18,alligator,1684174997040,1684174994443,Animals,1684174915141,0,Immediate,5.05
416,5ed1d52eea444913b2d4576d,1,19,crocodile,1684174999226,1684174997493,Animals,1684174915141,0,Immediate,2.186
416,5ed1d52eea444913b2d4576d,1,20,catfish,1684175004197,1684174999447,Animals,1684174915141,0,Immediate,4.971
416,5ed1d52eea444913b2d4576d,2,1,pig,1684175120594,1684175119429,Animals,1684175116717,0,Immediate,3.877
416,5ed1d52eea444913b2d4576d,2,2,horse,1684175126099,1684175121493,Animals,1684175116717,0,Immediate,5.505
416,5ed1d52eea444913b2d4576d,2,3,lemur,1684175136542,1684175133586,Animals,1684175116717,0,Immediate,10.443
416,5ed1d52eea444913b2d4576d,2,4,platypus,1684175145715,1684175137161,Animals,1684175116717,0,Immediate,9.173
416,5ed1d52eea444913b2d4576d,2,5,lynx,1684175153262,1684175150668,Animals,1684175116717,0,Immediate,7.547
416,5ed1d52eea444913b2d4576d,2,6,wolf,1684175154311,1684175153485,Animals,1684175116717,0,Immediate,1.049
416,5ed1d52eea444913b2d4576d,2,7,jaguar,1684175162406,1684175161016,Animals,1684175116717,0,Immediate,8.095
416,5ed1d52eea444913b2d4576d,2,8,panther,1684175165370,1684175163569,Animals,1684175116717,0,Immediate,2.964
416,5ed1d52eea444913b2d4576d,2,9,squirrel,1684175181953,1684175177921,Animals,1684175116717,0,Immediate,16.583
416,5ed1d52eea444913b2d4576d,2,10,chipmunk,1684175188011,1684175185327,Animals,1684175116717,0,Immediate,6.058
416,5ed1d52eea444913b2d4576d,2,11,woodpecker,1684175194290,1684175190002,Animals,1684175116717,0,Immediate,6.279
416,5ed1d52eea444913b2d4576d,2,12,bluejay,1684175196842,1684175194813,Animals,1684175116717,0,Immediate,2.552
416,5ed1d52eea444913b2d4576d,2,13,cardinal,1684175199411,1684175197127,Animals,1684175116717,0,Immediate,2.569
416,5ed1d52eea444913b2d4576d,2,14,robin,1684175201569,1684175199816,Animals,1684175116717,0,Immediate,2.158
415,6293e6c41fde6ff01b69760b,1,1,cat,1684175202044,1684175194579,Animals,1684175190931,0,Immediate,11.113
415,6293e6c41fde6ff01b69760b,1,2,dog,1684175205108,1684175204132,Animals,1684175190931,0,Immediate,3.064
415,6293e6c41fde6ff01b69760b,1,3,skunk,1684175208118,1684175206184,Animals,1684175190931,0,Immediate,3.01
415,6293e6c41fde6ff01b69760b,1,4,raccoon,1684175211582,1684175208856,Animals,1684175190931,0,Immediate,3.464
415,6293e6c41fde6ff01b69760b,1,5,bird,1684175214890,1684175213839,Animals,1684175190931,0,Immediate,3.308
415,6293e6c41fde6ff01b69760b,1,6,lizard,1684175218806,1684175215743,Animals,1684175190931,0,Immediate,3.916
415,6293e6c41fde6ff01b69760b,1,7,turtle,1684175222335,1684175220925,Animals,1684175190931,0,Immediate,3.529
415,6293e6c41fde6ff01b69760b,1,8,snake,1684175226119,1684175225224,Animals,1684175190931,0,Immediate,3.784
415,6293e6c41fde6ff01b69760b,1,9,spider,1684175241093,1684175226136,Animals,1684175190931,0,Immediate,14.974
415,6293e6c41fde6ff01b69760b,1,10,fish,1684175246512,1684175244996,Animals,1684175190931,0,Immediate,5.419
415,6293e6c41fde6ff01b69760b,1,11,gerbil,1684175279186,1684175277972,Animals,1684175190931,0,Immediate,32.674
415,6293e6c41fde6ff01b69760b,2,1,cat,1684175352958,1684175351660,Animals,1684175346968,0,Immediate,5.99
415,6293e6c41fde6ff01b69760b,2,2,dog,1684175354255,1684175353406,Animals,1684175346968,0,Immediate,1.297
415,6293e6c41fde6ff01b69760b,2,3,bird,1684175355719,1684175354752,Animals,1684175346968,0,Immediate,1.464
415,6293e6c41fde6ff01b69760b,2,4,snake,1684175357541,1684175356662,Animals,1684175346968,0,Immediate,1.822
415,6293e6c41fde6ff01b69760b,2,5,hamster,1684175360294,1684175358277,Animals,1684175346968,0,Immediate,2.753
415,6293e6c41fde6ff01b69760b,2,6,fish,1684175361863,1684175360705,Animals,1684175346968,0,Immediate,1.569
415,6293e6c41fde6ff01b69760b,2,7,gerbil,1684175363764,1684175362368,Animals,1684175346968,0,Immediate,1.901
415,6293e6c41fde6ff01b69760b,2,8,skunk,1684175366145,1684175364653,Animals,1684175346968,0,Immediate,2.381
415,6293e6c41fde6ff01b69760b,2,9,bird,1684175368804,1684175367022,Animals,1684175346968,0,Immediate,2.659
415,6293e6c41fde6ff01b69760b,2,10,mouse,1684175376128,1684175373786,Animals,1684175346968,0,Immediate,7.324
415,6293e6c41fde6ff01b69760b,2,11,rabbit,1684175402553,1684175398447,Animals,1684175346968,0,Immediate,26.425
415,6293e6c41fde6ff01b69760b,2,12,turtle,1684175405220,1684175403200,Animals,1684175346968,0,Immediate,2.667
415,6293e6c41fde6ff01b69760b,2,13,ferret,1684175411841,1684175409140,Animals,1684175346968,0,Immediate,6.621
415,6293e6c41fde6ff01b69760b,2,14,lizard,1684175426814,1684175421318,Animals,1684175346968,0,Immediate,14.973
414,5f511ab38505ac2e8fbfac5e,1,1,cat,1684174459822,1684174458890,Animals,1684174457025,0,Immediate,2.797
414,5f511ab38505ac2e8fbfac5e,1,2,dog,1684174461147,1684174460537,Animals,1684174457025,0,Immediate,1.325
414,5f511ab38505ac2e8fbfac5e,1,3,elephant,1684174462615,1684174461543,Animals,1684174457025,0,Immediate,1.468
414,5f511ab38505ac2e8fbfac5e,1,4,lion,1684174464002,1684174462966,Animals,1684174457025,0,Immediate,1.387
414,5f511ab38505ac2e8fbfac5e,1,5,tiger,1684174464909,1684174464261,Animals,1684174457025,0,Immediate,0.907
414,5f511ab38505ac2e8fbfac5e,1,6,bear,1684174466018,1684174465158,Animals,1684174457025,0,Immediate,1.109
414,5f511ab38505ac2e8fbfac5e,1,7,rhinoceros,1684174468527,1684174467878,Animals,1684174457025,0,Immediate,2.509
414,5f511ab38505ac2e8fbfac5e,1,8,seal,1684174470994,1684174470414,Animals,1684174457025,0,Immediate,2.467
414,5f511ab38505ac2e8fbfac5e,1,9,fish,1684174472381,1684174471685,Animals,1684174457025,0,Immediate,1.387
414,5f511ab38505ac2e8fbfac5e,1,10,carp,1684174474799,1684174474104,Animals,1684174457025,0,Immediate,2.418
414,5f511ab38505ac2e8fbfac5e,1,11,crab,1684174477204,1684174476523,Animals,1684174457025,0,Immediate,2.405
414,5f511ab38505ac2e8fbfac5e,1,12,lobster,1684174478936,1684174477669,Animals,1684174457025,0,Immediate,1.732
414,5f511ab38505ac2e8fbfac5e,1,13,whale,1684174482108,1684174481409,Animals,1684174457025,0,Immediate,3.172
414,5f511ab38505ac2e8fbfac5e,1,14,shark,1684174483708,1684174482701,Animals,1684174457025,0,Immediate,1.6
414,5f511ab38505ac2e8fbfac5e,1,15,orca,1684174484889,1684174484193,Animals,1684174457025,0,Immediate,1.181
414,5f511ab38505ac2e8fbfac5e,1,16,penguin,1684174487375,1684174486306,Animals,1684174457025,0,Immediate,2.486
414,5f511ab38505ac2e8fbfac5e,1,17,otter,1684174490270,1684174489407,Animals,1684174457025,0,Immediate,2.895
414,5f511ab38505ac2e8fbfac5e,1,18,bird,1684174491908,1684174491212,Animals,1684174457025,0,Immediate,1.638
414,5f511ab38505ac2e8fbfac5e,1,19,squirrel,1684174496799,1684174494515,Animals,1684174457025,0,Immediate,4.891
414,5f511ab38505ac2e8fbfac5e,1,20,chipmunk,1684174503377,1684174502066,Animals,1684174457025,0,Immediate,6.578
414,5f511ab38505ac2e8fbfac5e,1,21,owl,1684174506508,1684174506193,Animals,1684174457025,0,Immediate,3.131
414,5f511ab38505ac2e8fbfac5e,1,22,rabbit,1684174511976,1684174511298,Animals,1684174457025,0,Immediate,5.468
414,5f511ab38505ac2e8fbfac5e,1,23,hedgehog,1684174518551,1684174515983,Animals,1684174457025,0,Immediate,6.575
414,5f511ab38505ac2e8fbfac5e,1,24,guineapig,1684174520774,1684174519399,Animals,1684174457025,0,Immediate,2.223
414,5f511ab38505ac2e8fbfac5e,1,25,rat,1684174524527,1684174524069,Animals,1684174457025,0,Immediate,3.753
414,5f511ab38505ac2e8fbfac5e,1,26,mouse,1684174526375,1684174525512,Animals,1684174457025,0,Immediate,1.848
414,5f511ab38505ac2e8fbfac5e,1,27,seagull,1684174530943,1684174529538,Animals,1684174457025,0,Immediate,4.568
414,5f511ab38505ac2e8fbfac5e,1,28,insect,1684174535469,1684174534653,Animals,1684174457025,0,Immediate,4.526
414,5f511ab38505ac2e8fbfac5e,1,29,bee,1684174538582,1684174537975,Animals,1684174457025,0,Immediate,3.113
414,5f511ab38505ac2e8fbfac5e,1,30,wasp,1684174540077,1684174539508,Animals,1684174457025,0,Immediate,1.495
414,5f511ab38505ac2e8fbfac5e,2,1,cat,1684174617322,1684174616880,Animals,1684174615362,0,Immediate,1.96
414,5f511ab38505ac2e8fbfac5e,2,2,dog,1684174618446,1684174617650,Animals,1684174615362,0,Immediate,1.124
414,5f511ab38505ac2e8fbfac5e,2,3,whale,1684174619671,1684174618729,Animals,1684174615362,0,Immediate,1.225
414,5f511ab38505ac2e8fbfac5e,2,4,shark,1684174621573,1684174620782,Animals,1684174615362,0,Immediate,1.902
414,5f511ab38505ac2e8fbfac5e,2,5,bird,1684174623161,1684174622461,Animals,1684174615362,0,Immediate,1.588
414,5f511ab38505ac2e8fbfac5e,2,6,squirrel,1684174626176,1684174624313,Animals,1684174615362,0,Immediate,3.015
414,5f511ab38505ac2e8fbfac5e,2,7,rabbit,1684174627367,1684174626557,Animals,1684174615362,0,Immediate,1.191
414,5f511ab38505ac2e8fbfac5e,2,8,rat,1684174628137,1684174627639,Animals,1684174615362,0,Immediate,0.77
414,5f511ab38505ac2e8fbfac5e,2,9,mole,1684174629104,1684174628474,Animals,1684174615362,0,Immediate,0.967
414,5f511ab38505ac2e8fbfac5e,2,10,chipmunk,1684174631073,1684174629776,Animals,1684174615362,0,Immediate,1.969
414,5f511ab38505ac2e8fbfac5e,2,11,ant,1684174632756,1684174632293,Animals,1684174615362,0,Immediate,1.683
414,5f511ab38505ac2e8fbfac5e,2,12,bee,1684174634286,1684174633852,Animals,1684174615362,0,Immediate,1.53
414,5f511ab38505ac2e8fbfac5e,2,13,wasp,1684174635452,1684174634728,Animals,1684174615362,0,Immediate,1.166
414,5f511ab38505ac2e8fbfac5e,2,14,tiger,1684174637963,1684174637432,Animals,1684174615362,0,Immediate,2.511
414,5f511ab38505ac2e8fbfac5e,2,15,lion,1684174639822,1684174638579,Animals,1684174615362,0,Immediate,1.859
414,5f511ab38505ac2e8fbfac5e,2,16,leopard,1684174641480,1684174640052,Animals,1684174615362,0,Immediate,1.658
414,5f511ab38505ac2e8fbfac5e,2,17,koala,1684174645464,1684174644861,Animals,1684174615362,0,Immediate,3.984
414,5f511ab38505ac2e8fbfac5e,2,18,kangaroo,1684174648481,1684174646553,Animals,1684174615362,0,Immediate,3.017
414,5f511ab38505ac2e8fbfac5e,2,19,bear,1684174651390,1684174650933,Animals,1684174615362,0,Immediate,2.909
414,5f511ab38505ac2e8fbfac5e,2,20,penguin,1684174654013,1684174653088,Animals,1684174615362,0,Immediate,2.623
414,5f511ab38505ac2e8fbfac5e,2,21,otter,1684174656521,1684174655890,Animals,1684174615362,0,Immediate,2.508
414,5f511ab38505ac2e8fbfac5e,2,22,seal,1684174657288,1684174656812,Animals,1684174615362,0,Immediate,0.767
414,5f511ab38505ac2e8fbfac5e,2,23,sealion,1684174659319,1684174658048,Animals,1684174615362,0,Immediate,2.031
414,5f511ab38505ac2e8fbfac5e,2,24,seagull,1684174664325,1684174663189,Animals,1684174615362,0,Immediate,5.006
414,5f511ab38505ac2e8fbfac5e,2,25,swallow,1684174666249,1684174665306,Animals,1684174615362,0,Immediate,1.924
414,5f511ab38505ac2e8fbfac5e,2,26,sparrow,1684174667762,1684174666841,Animals,1684174615362,0,Immediate,1.513
414,5f511ab38505ac2e8fbfac5e,2,27,chickadee,1684174669833,1684174668445,Animals,1684174615362,0,Immediate,2.071
414,5f511ab38505ac2e8fbfac5e,2,28,cardinal,1684174671793,1684174670837,Animals,1684174615362,0,Immediate,1.96
414,5f511ab38505ac2e8fbfac5e,2,29,mouse,1684174677770,1684174677108,Animals,1684174615362,0,Immediate,5.977
414,5f511ab38505ac2e8fbfac5e,2,30,wallaby,1684174689953,1684174688910,Animals,1684174615362,0,Immediate,12.183
414,5f511ab38505ac2e8fbfac5e,2,31,hedgehog,1684174697432,1684174694786,Animals,1684174615362,0,Immediate,7.479
414,5f511ab38505ac2e8fbfac5e,2,32,guineapig,1684174699028,1684174697710,Animals,1684174615362,0,Immediate,1.596
414,5f511ab38505ac2e8fbfac5e,2,33,bird,1684174702626,1684174702048,Animals,1684174615362,0,Immediate,3.598
413,60fd7f2e69e5a781cb3ef542,1,1,dog,1684174227559,1684174227038,Animals,1684174224985,0,Immediate,2.574
413,60fd7f2e69e5a781cb3ef542,1,2,cat,1684174228423,1684174228065,Animals,1684174224985,0,Immediate,0.864
413,60fd7f2e69e5a781cb3ef542,1,3,cow,1684174229778,1684174229361,Animals,1684174224985,0,Immediate,1.355
413,60fd7f2e69e5a781cb3ef542,1,4,pig,1684174230640,1684174230165,Animals,1684174224985,0,Immediate,0.862
413,60fd7f2e69e5a781cb3ef542,1,5,sheep,1684174231753,1684174231054,Animals,1684174224985,0,Immediate,1.113
413,60fd7f2e69e5a781cb3ef542,1,6,elephant,1684174234952,1684174233754,Animals,1684174224985,0,Immediate,3.199
413,60fd7f2e69e5a781cb3ef542,1,7,giraffe,1684174240191,1684174238713,Animals,1684174224985,0,Immediate,5.239
413,60fd7f2e69e5a781cb3ef542,1,8,hippopotamus,1684174242547,1684174241542,Animals,1684174224985,0,Immediate,2.356
413,60fd7f2e69e5a781cb3ef542,1,9,alligator,1684174245571,1684174243999,Animals,1684174224985,0,Immediate,3.024
413,60fd7f2e69e5a781cb3ef542,1,10,crocodile,1684174248797,1684174246244,Animals,1684174224985,0,Immediate,3.226
413,60fd7f2e69e5a781cb3ef542,1,11,chicken,1684174255116,1684174254031,Animals,1684174224985,0,Immediate,6.319
413,60fd7f2e69e5a781cb3ef542,1,12,bunny,1684174259547,1684174258789,Animals,1684174224985,0,Immediate,4.431
413,60fd7f2e69e5a781cb3ef542,1,13,bird,1684174266135,1684174264922,Animals,1684174224985,0,Immediate,6.588
413,60fd7f2e69e5a781cb3ef542,1,14,rat,1684174268417,1684174267987,Animals,1684174224985,0,Immediate,2.282
413,60fd7f2e69e5a781cb3ef542,1,15,mouse,1684174269491,1684174268807,Animals,1684174224985,0,Immediate,1.074
413,60fd7f2e69e5a781cb3ef542,1,16,horse,1684174283254,1684174282335,Animals,1684174224985,0,Immediate,13.763
413,60fd7f2e69e5a781cb3ef542,1,17,lion,1684174296148,1684174295201,Animals,1684174224985,0,Immediate,12.894
413,60fd7f2e69e5a781cb3ef542,1,18,tiger,1684174297673,1684174296662,Animals,1684174224985,0,Immediate,1.525
413,60fd7f2e69e5a781cb3ef542,1,19,bear,1684174298879,1684174298169,Animals,1684174224985,0,Immediate,1.206
413,60fd7f2e69e5a781cb3ef542,1,20,panther,1684174301379,1684174300015,Animals,1684174224985,0,Immediate,2.5
413,60fd7f2e69e5a781cb3ef542,1,21,deer,1684174302831,1684174302113,Animals,1684174224985,0,Immediate,1.452
413,60fd7f2e69e5a781cb3ef542,1,22,goat,1684174304788,1684174304205,Animals,1684174224985,0,Immediate,1.957
413,60fd7f2e69e5a781cb3ef542,1,23,squirrel,1684174314981,1684174310588,Animals,1684174224985,0,Immediate,10.193
413,60fd7f2e69e5a781cb3ef542,2,1,dog,1684174390719,1684174389878,Animals,1684174388158,0,Immediate,2.561
413,60fd7f2e69e5a781cb3ef542,2,2,cat,1684174391438,1684174391060,Animals,1684174388158,0,Immediate,0.719
413,60fd7f2e69e5a781cb3ef542,2,3,sheep,1684174393331,1684174392640,Animals,1684174388158,0,Immediate,1.893
413,60fd7f2e69e5a781cb3ef542,2,4,pig,1684174394219,1684174393722,Animals,1684174388158,0,Immediate,0.888
