jatos_id,prolific_id,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,rt
622,5f63a1e5192b540bf182227d,1,6,tiger,1684607766069,1684607764733,Animals,1684607749487,0,2.319
622,5f63a1e5192b540bf182227d,1,7,hippo,1684607767886,1684607766557,Animals,1684607749487,0,1.817
622,5f63a1e5192b540bf182227d,1,8,komodo dragon,1684607772822,1684607768262,Animals,1684607749487,0,4.936
622,5f63a1e5192b540bf182227d,1,9,gecko,1684607775263,1684607773477,Animals,1684607749487,0,2.441
622,5f63a1e5192b540bf182227d,1,10,alligator,1684607779606,1684607776022,Animals,1684607749487,0,4.343
622,5f63a1e5192b540bf182227d,1,11,crocodile,1684607783958,1684607780653,Animals,1684607749487,0,4.352
622,5f63a1e5192b540bf182227d,1,12,frog,1684607785879,1684607784333,Animals,1684607749487,0,1.921
622,5f63a1e5192b540bf182227d,1,13,pelican,1684607799662,1684607788613,Animals,1684607749487,0,13.783
622,5f63a1e5192b540bf182227d,1,14,wombat,1684607807158,1684607804534,Animals,1684607749487,0,7.496
622,5f63a1e5192b540bf182227d,1,15,beaver,1684607809438,1684607807863,Animals,1684607749487,0,2.28
622,5f63a1e5192b540bf182227d,1,16,bear,1684607815830,1684607814494,Animals,1684607749487,0,6.392
622,5f63a1e5192b540bf182227d,1,17,hamster,1684607829918,1684607827629,Animals,1684607749487,0,14.088
622,5f63a1e5192b540bf182227d,1,18,gerbil,1684607832718,1684607830798,Animals,1684607749487,0,2.8
622,5f63a1e5192b540bf182227d,1,19,snake,1684607834335,1684607833229,Animals,1684607749487,0,1.617
622,5f63a1e5192b540bf182227d,1,20,vulture,1684607839687,1684607837583,Animals,1684607749487,0,5.352
621,62e073721cd1f5f6cff50910,1,1,whale,1684606471353,1684606470785,Animals,1684606467682,0,3.671
621,62e073721cd1f5f6cff50910,1,2,fish,1684606472722,1684606472195,Animals,1684606467682,0,1.369
621,62e073721cd1f5f6cff50910,1,3,starfish,1684606476598,1684606473567,Animals,1684606467682,0,3.876
621,62e073721cd1f5f6cff50910,1,4,coral,1684606477547,1684606476845,Animals,1684606467682,0,0.949
621,62e073721cd1f5f6cff50910,1,5,shark,1684606481107,1684606480081,Animals,1684606467682,0,3.56
621,62e073721cd1f5f6cff50910,1,6,dolphin,1684606483322,1684606482270,Animals,1684606467682,0,2.215
621,62e073721cd1f5f6cff50910,1,7,stingray,1684606487743,1684606486126,Animals,1684606467682,0,4.421
621,62e073721cd1f5f6cff50910,1,8,camel,1684606488981,1684606488171,Animals,1684606467682,0,1.238
621,62e073721cd1f5f6cff50910,1,9,elephant,1684606490658,1684606489649,Animals,1684606467682,0,1.677
621,62e073721cd1f5f6cff50910,1,10,lion,1684606493072,1684606491161,Animals,1684606467682,0,2.414
621,62e073721cd1f5f6cff50910,1,11,giraffe,1684606494852,1684606493896,Animals,1684606467682,0,1.78
621,62e073721cd1f5f6cff50910,1,12,tiger,1684606497056,1684606496404,Animals,1684606467682,0,2.204
621,62e073721cd1f5f6cff50910,1,13,leopard,1684606501804,1684606498986,Animals,1684606467682,0,4.748
621,62e073721cd1f5f6cff50910,1,14,monkey,1684606506427,1684606504908,Animals,1684606467682,0,4.623
621,62e073721cd1f5f6cff50910,1,15,koala,1684606513787,1684606506928,Animals,1684606467682,0,7.36
621,62e073721cd1f5f6cff50910,1,16,snake,1684606518949,1684606518216,Animals,1684606467682,0,5.162
621,62e073721cd1f5f6cff50910,1,17,toocan,1684606526064,1684606524012,Animals,1684606467682,0,7.115
621,62e073721cd1f5f6cff50910,1,18,crow,1684606528398,1684606527892,Animals,1684606467682,0,2.334
621,62e073721cd1f5f6cff50910,1,19,cardinal,1684606531895,1684606530591,Animals,1684606467682,0,3.497
621,62e073721cd1f5f6cff50910,1,20,dog,1684606533502,1684606532370,Animals,1684606467682,0,1.607
621,62e073721cd1f5f6cff50910,1,21,cat,1684606534303,1684606533810,Animals,1684606467682,0,0.801
621,62e073721cd1f5f6cff50910,1,22,rabbit,1684606538404,1684606537401,Animals,1684606467682,0,4.101
621,62e073721cd1f5f6cff50910,1,23,hamster,1684606545811,1684606544350,Animals,1684606467682,0,7.407
621,62e073721cd1f5f6cff50910,1,24,mouse,1684606548325,1684606547015,Animals,1684606467682,0,2.514
621,62e073721cd1f5f6cff50910,1,25,rat,1684606549286,1684606548605,Animals,1684606467682,0,0.961
620,63480954af4c7db036aa6595,1,1,frog tiger lion dog cat\,1684606472938,1684606459472,Animals,1684606453376,0,19.562
620,63480954af4c7db036aa6595,1,2,dog,1684606476674,1684606475427,Animals,1684606453376,0,3.736
620,63480954af4c7db036aa6595,1,3,tiger,1684606479186,1684606477433,Animals,1684606453376,0,2.512
620,63480954af4c7db036aa6595,1,4,lion,1684606481506,1684606479835,Animals,1684606453376,0,2.32
620,63480954af4c7db036aa6595,1,5,cat,1684606483642,1684606482210,Animals,1684606453376,0,2.136
620,63480954af4c7db036aa6595,1,6,bird,1684606486242,1684606484306,Animals,1684606453376,0,2.6
620,63480954af4c7db036aa6595,1,7,wolf,1684606489121,1684606487546,Animals,1684606453376,0,2.879
620,63480954af4c7db036aa6595,1,8,skunk,1684606491709,1684606489667,Animals,1684606453376,0,2.588
620,63480954af4c7db036aa6595,1,9,squirrel,1684606497269,1684606493606,Animals,1684606453376,0,5.56
620,63480954af4c7db036aa6595,1,10,possam,1684606502181,1684606498477,Animals,1684606453376,0,4.912
620,63480954af4c7db036aa6595,1,11,bee,1684606507965,1684606506453,Animals,1684606453376,0,5.784
620,63480954af4c7db036aa6595,1,12,lama,1684606513757,1684606512062,Animals,1684606453376,0,5.792
620,63480954af4c7db036aa6595,1,13,giraff,1684606517813,1684606515189,Animals,1684606453376,0,4.056
620,63480954af4c7db036aa6595,1,14,giraff,1684606527077,1684606523718,Animals,1684606453376,0,9.264
620,63480954af4c7db036aa6595,1,15,kola,1684606542709,1684606539790,Animals,1684606453376,0,15.632
619,5928b05e590f0b000126edb8,1,1,dog,1684606361300,1684606360488,Animals,1684606358169,0,3.131
619,5928b05e590f0b000126edb8,1,2,cat,1684606362519,1684606361677,Animals,1684606358169,0,1.219
619,5928b05e590f0b000126edb8,1,3,eagle,1684606366306,1684606364138,Animals,1684606358169,0,3.787
619,5928b05e590f0b000126edb8,1,4,giraffe,1684606368762,1684606366956,Animals,1684606358169,0,2.456
619,5928b05e590f0b000126edb8,1,5,whale,1684606370328,1684606369149,Animals,1684606358169,0,1.566
619,5928b05e590f0b000126edb8,1,6,octopus,1684606372071,1684606370625,Animals,1684606358169,0,1.743
619,5928b05e590f0b000126edb8,1,7,lion,1684606373039,1684606372326,Animals,1684606358169,0,0.968
619,5928b05e590f0b000126edb8,1,8,tiger,1684606374104,1684606373283,Animals,1684606358169,0,1.065
619,5928b05e590f0b000126edb8,1,9,elephant,1684606375316,1684606374383,Animals,1684606358169,0,1.212
619,5928b05e590f0b000126edb8,1,10,monkey,1684606380929,1684606379716,Animals,1684606358169,0,5.613
619,5928b05e590f0b000126edb8,1,11,baboon,1684606382109,1684606381196,Animals,1684606358169,0,1.18
619,5928b05e590f0b000126edb8,1,12,gorilla,1684606383325,1684606382348,Animals,1684606358169,0,1.216
619,5928b05e590f0b000126edb8,1,13,snake,1684606385994,1684606385057,Animals,1684606358169,0,2.669
619,5928b05e590f0b000126edb8,1,14,squirrel,1684606389096,1684606387293,Animals,1684606358169,0,3.102
619,5928b05e590f0b000126edb8,1,15,gopher,1684606391320,1684606390045,Animals,1684606358169,0,2.224
619,5928b05e590f0b000126edb8,1,16,gecko,1684606392655,1684606391629,Animals,1684606358169,0,1.335
619,5928b05e590f0b000126edb8,1,17,frog,1684606395361,1684606393291,Animals,1684606358169,0,2.706
619,5928b05e590f0b000126edb8,1,18,toad,1684606396547,1684606395619,Animals,1684606358169,0,1.186
619,5928b05e590f0b000126edb8,1,19,turtle,1684606400133,1684606398166,Animals,1684606358169,0,3.586
619,5928b05e590f0b000126edb8,1,20,turtoise,1684606402029,1684606400540,Animals,1684606358169,0,1.896
619,5928b05e590f0b000126edb8,1,21,lemur,1684606408981,1684606407733,Animals,1684606358169,0,6.952
619,5928b05e590f0b000126edb8,1,22,leopard,1684606410595,1684606409347,Animals,1684606358169,0,1.614
619,5928b05e590f0b000126edb8,1,23,pelican,1684606419541,1684606417908,Animals,1684606358169,0,8.946
619,5928b05e590f0b000126edb8,1,24,warthog,1684606421021,1684606419797,Animals,1684606358169,0,1.48
619,5928b05e590f0b000126edb8,1,25,pig,1684606423991,1684606421864,Animals,1684606358169,0,2.97
619,5928b05e590f0b000126edb8,1,26,cow,1684606426280,1684606425582,Animals,1684606358169,0,2.289
619,5928b05e590f0b000126edb8,1,27,chicken,1684606430868,1684606429662,Animals,1684606358169,0,4.588
619,5928b05e590f0b000126edb8,1,28,rooster,1684606432086,1684606431058,Animals,1684606358169,0,1.218
619,5928b05e590f0b000126edb8,1,29,goat,1684606435296,1684606434425,Animals,1684606358169,0,3.21
619,5928b05e590f0b000126edb8,1,30,hyena,1684606446409,1684606444944,Animals,1684606358169,0,11.113
619,5928b05e590f0b000126edb8,1,31,coyote,1684606448611,1684606447185,Animals,1684606358169,0,2.202
618,63614d2f3531a1f02d12fe94,1,1,monkey,1684605362250,1684605353968,Animals,1684605351435,0,10.815
618,63614d2f3531a1f02d12fe94,1,2,labrador,1684605367670,1684605364923,Animals,1684605351435,0,5.42
618,63614d2f3531a1f02d12fe94,1,3,elephant,1684605373062,1684605370568,Animals,1684605351435,0,5.392
618,63614d2f3531a1f02d12fe94,1,4,lizard,1684605377029,1684605373915,Animals,1684605351435,0,3.967
618,63614d2f3531a1f02d12fe94,1,5,snake,1684605378391,1684605377483,Animals,1684605351435,0,1.362
618,63614d2f3531a1f02d12fe94,1,6,cat,1684605383066,1684605381527,Animals,1684605351435,0,4.675
618,63614d2f3531a1f02d12fe94,1,7,poodle,1684605386636,1684605384403,Animals,1684605351435,0,3.57
618,63614d2f3531a1f02d12fe94,1,8,shark,1684605391039,1684605389338,Animals,1684605351435,0,4.403
618,63614d2f3531a1f02d12fe94,1,9,dolphin,1684605393691,1684605391572,Animals,1684605351435,0,2.652
618,63614d2f3531a1f02d12fe94,1,10,turtle,1684605402119,1684605400025,Animals,1684605351435,0,8.428
618,63614d2f3531a1f02d12fe94,1,11,frog,1684605404582,1684605402968,Animals,1684605351435,0,2.463
618,63614d2f3531a1f02d12fe94,1,12,anaconda,1684605409868,1684605406889,Animals,1684605351435,0,5.286
618,63614d2f3531a1f02d12fe94,1,13,horse,1684605413454,1684605410423,Animals,1684605351435,0,3.586
618,63614d2f3531a1f02d12fe94,1,14,donkey,1684605416487,1684605413937,Animals,1684605351435,0,3.033
618,63614d2f3531a1f02d12fe94,1,15,cow,1684605418614,1684605417671,Animals,1684605351435,0,2.127
618,63614d2f3531a1f02d12fe94,1,16,sheep,1684605420557,1684605418998,Animals,1684605351435,0,1.943
618,63614d2f3531a1f02d12fe94,1,17,hog,1684605423129,1684605421631,Animals,1684605351435,0,2.572
618,63614d2f3531a1f02d12fe94,1,18,rooster,1684605426817,1684605424172,Animals,1684605351435,0,3.688
618,63614d2f3531a1f02d12fe94,1,19,chicken,1684605429714,1684605427707,Animals,1684605351435,0,2.897
618,63614d2f3531a1f02d12fe94,1,20,turkey,1684605432370,1684605430115,Animals,1684605351435,0,2.656
618,63614d2f3531a1f02d12fe94,1,21,pitbull,1684605440024,1684605437716,Animals,1684605351435,0,7.654
617,62162ab583fc823e78c025e2,1,1,giraffe,1684604077177,1684604073719,Animals,1684604070088,0,7.089
617,62162ab583fc823e78c025e2,1,2,dog,1684604078998,1684604077965,Animals,1684604070088,0,1.821
617,62162ab583fc823e78c025e2,1,3,cat,1684604081069,1684604079887,Animals,1684604070088,0,2.071
617,62162ab583fc823e78c025e2,1,4,bird,1684604085996,1684604082784,Animals,1684604070088,0,4.927
617,62162ab583fc823e78c025e2,1,5,duck,1684604088528,1684604086870,Animals,1684604070088,0,2.532
617,62162ab583fc823e78c025e2,1,6,snake,1684604091945,1684604090284,Animals,1684604070088,0,3.417
617,62162ab583fc823e78c025e2,1,7,deer,1684604097399,1684604096172,Animals,1684604070088,0,5.454
617,62162ab583fc823e78c025e2,1,8,elk,1684604100553,1684604099574,Animals,1684604070088,0,3.154
617,62162ab583fc823e78c025e2,1,9,turtle,1684604108974,1684604107027,Animals,1684604070088,0,8.421
617,62162ab583fc823e78c025e2,1,10,fish,1684604111821,1684604110353,Animals,1684604070088,0,2.847
617,62162ab583fc823e78c025e2,1,11,shrimp,1684604120867,1684604117170,Animals,1684604070088,0,9.046
617,62162ab583fc823e78c025e2,1,12,meerkat,1684604130980,1684604127458,Animals,1684604070088,0,10.113
617,62162ab583fc823e78c025e2,1,13,chimpanzee,1684604140300,1684604136150,Animals,1684604070088,0,9.32
617,62162ab583fc823e78c025e2,1,14,ape,1684604148394,1684604147151,Animals,1684604070088,0,8.094
617,62162ab583fc823e78c025e2,1,15,crocodile,1684604154276,1684604151734,Animals,1684604070088,0,5.882
616,6328c18273754393c988735f,1,1,cow,1684603192403,1684603192021,Animals,1684603189972,0,2.431
616,6328c18273754393c988735f,1,2,duck,1684603193396,1684603192531,Animals,1684603189972,0,0.993
616,6328c18273754393c988735f,1,3,sheep,1684603194627,1684603193739,Animals,1684603189972,0,1.231
616,6328c18273754393c988735f,1,4,pig,1684603195409,1684603194798,Animals,1684603189972,0,0.782
616,6328c18273754393c988735f,1,5,giraffe,1684603198691,1684603196683,Animals,1684603189972,0,3.282
616,6328c18273754393c988735f,1,6,elephant,1684603200526,1684603198916,Animals,1684603189972,0,1.835
616,6328c18273754393c988735f,1,7,cat,1684603201949,1684603201408,Animals,1684603189972,0,1.423
616,6328c18273754393c988735f,1,8,lion,1684603203142,1684603202267,Animals,1684603189972,0,1.193
616,6328c18273754393c988735f,1,9,tigert,1684603204916,1684603204204,Animals,1684603189972,0,1.774
616,6328c18273754393c988735f,1,10,chettah,1684603207908,1684603205667,Animals,1684603189972,0,2.992
616,6328c18273754393c988735f,1,11,panther,1684603209685,1684603208168,Animals,1684603189972,0,1.777
616,6328c18273754393c988735f,1,12,bobcat,1684603211197,1684603209863,Animals,1684603189972,0,1.512
616,6328c18273754393c988735f,1,13,penguin,1684603212789,1684603211595,Animals,1684603189972,0,1.592
616,6328c18273754393c988735f,1,14,frog,1684603214243,1684603213276,Animals,1684603189972,0,1.454
616,6328c18273754393c988735f,1,15,toad,1684603215508,1684603214624,Animals,1684603189972,0,1.265
616,6328c18273754393c988735f,1,16,turttle,1684603217064,1684603215841,Animals,1684603189972,0,1.556
616,6328c18273754393c988735f,1,17,dolphin,1684603220736,1684603219453,Animals,1684603189972,0,3.672
616,6328c18273754393c988735f,1,18,whale,1684603221720,1684603220912,Animals,1684603189972,0,0.984
616,6328c18273754393c988735f,1,19,emu,1684603224022,1684603223194,Animals,1684603189972,0,2.302
616,6328c18273754393c988735f,1,20,ostrich,1684603225804,1684603224516,Animals,1684603189972,0,1.782
616,6328c18273754393c988735f,1,21,kangaroo,1684603227866,1684603226031,Animals,1684603189972,0,2.062
616,6328c18273754393c988735f,1,22,mouse,1684603231220,1684603230286,Animals,1684603189972,0,3.354
616,6328c18273754393c988735f,1,23,rate,1684603231977,1684603231381,Animals,1684603189972,0,0.757
616,6328c18273754393c988735f,1,24,capybara,1684603237298,1684603232713,Animals,1684603189972,0,5.321
616,6328c18273754393c988735f,1,25,goose,1684603241046,1684603240111,Animals,1684603189972,0,3.748
616,6328c18273754393c988735f,1,26,swan,1684603242375,1684603241274,Animals,1684603189972,0,1.329
616,6328c18273754393c988735f,1,27,aligator,1684603247314,1684603244972,Animals,1684603189972,0,4.939
616,6328c18273754393c988735f,1,28,crocodile,1684603249230,1684603247512,Animals,1684603189972,0,1.916
616,6328c18273754393c988735f,1,29,gecko,1684603253875,1684603251329,Animals,1684603189972,0,4.645
616,6328c18273754393c988735f,1,30,horse,1684603259056,1684603257582,Animals,1684603189972,0,5.181
616,6328c18273754393c988735f,1,31,seal,1684603270341,1684603269365,Animals,1684603189972,0,11.285
616,6328c18273754393c988735f,1,32,sealion,1684603272767,1684603270642,Animals,1684603189972,0,2.426
616,6328c18273754393c988735f,1,33,walrs,1684603276533,1684603273129,Animals,1684603189972,0,3.766
615,63bca22d6fa8440663c937f1,1,1,Cat,1684603135053,1684603131085,Animals,1684603129472,0,5.581
615,63bca22d6fa8440663c937f1,1,2,Lion,1684603137004,1684603135909,Animals,1684603129472,0,1.951
615,63bca22d6fa8440663c937f1,1,3,Bird,1684603139745,1684603137783,Animals,1684603129472,0,2.741
615,63bca22d6fa8440663c937f1,1,4,Dog,1684603142645,1684603140180,Animals,1684603129472,0,2.9
615,63bca22d6fa8440663c937f1,1,5,Racoon,1684603149713,1684603143277,Animals,1684603129472,0,7.068
615,63bca22d6fa8440663c937f1,1,6,zebra,1684603152969,1684603151625,Animals,1684603129472,0,3.256
615,63bca22d6fa8440663c937f1,1,7,whale,1684603156653,1684603155632,Animals,1684603129472,0,3.684
615,63bca22d6fa8440663c937f1,1,8,fish,1684603158290,1684603157288,Animals,1684603129472,0,1.637
615,63bca22d6fa8440663c937f1,1,9,shark,1684603160130,1684603158796,Animals,1684603129472,0,1.84
615,63bca22d6fa8440663c937f1,1,10,snake,1684603164474,1684603162571,Animals,1684603129472,0,4.344
615,63bca22d6fa8440663c937f1,1,11,sheep,1684603169577,1684603168007,Animals,1684603129472,0,5.103
615,63bca22d6fa8440663c937f1,1,12,goat,1684603171215,1684603170180,Animals,1684603129472,0,1.638
615,63bca22d6fa8440663c937f1,1,13,alligator,1684603179014,1684603173413,Animals,1684603129472,0,7.799
615,63bca22d6fa8440663c937f1,1,14,crocodile,1684603184914,1684603181995,Animals,1684603129472,0,5.9
615,63bca22d6fa8440663c937f1,1,15,penguin,1684603189914,1684603187860,Animals,1684603129472,0,5
615,63bca22d6fa8440663c937f1,1,16,bear,1684603193526,1684603192690,Animals,1684603129472,0,3.612
615,63bca22d6fa8440663c937f1,1,17,polar bear,1684603199138,1684603194831,Animals,1684603129472,0,5.612
615,63bca22d6fa8440663c937f1,1,18,giraffe,1684603204393,1684603202341,Animals,1684603129472,0,5.255
615,63bca22d6fa8440663c937f1,1,19,squirel,1684603214281,1684603208519,Animals,1684603129472,0,9.888
614,5d63275f9b22da000117b107,1,1,cat,1684603022484,1684603020580,Animals,1684603014767,0,7.717
614,5d63275f9b22da000117b107,1,2,dog,1684603023828,1684603023069,Animals,1684603014767,0,1.344
614,5d63275f9b22da000117b107,1,3,eel,1684603026212,1684603025315,Animals,1684603014767,0,2.384
614,5d63275f9b22da000117b107,1,4,otter,1684603028171,1684603026789,Animals,1684603014767,0,1.959
614,5d63275f9b22da000117b107,1,5,elephant,1684603030572,1684603028691,Animals,1684603014767,0,2.401
614,5d63275f9b22da000117b107,1,6,lion,1684603032140,1684603031119,Animals,1684603014767,0,1.568
614,5d63275f9b22da000117b107,1,7,tiger,1684603033812,1684603032580,Animals,1684603014767,0,1.672
614,5d63275f9b22da000117b107,1,8,emu,1684603036795,1684603034293,Animals,1684603014767,0,2.983
614,5d63275f9b22da000117b107,1,9,snake,1684603039355,1684603037308,Animals,1684603014767,0,2.56
614,5d63275f9b22da000117b107,1,10,rabbit,1684603043860,1684603041668,Animals,1684603014767,0,4.505
614,5d63275f9b22da000117b107,1,11,squirrel,1684603049940,1684603045155,Animals,1684603014767,0,6.08
614,5d63275f9b22da000117b107,1,12,skunk,1684603053844,1684603051691,Animals,1684603014767,0,3.904
614,5d63275f9b22da000117b107,1,13,lizard,1684603058708,1684603055997,Animals,1684603014767,0,4.864
614,5d63275f9b22da000117b107,1,14,bird,1684603060796,1684603059387,Animals,1684603014767,0,2.088
614,5d63275f9b22da000117b107,1,15,alligator,1684603067156,1684603064034,Animals,1684603014767,0,6.36
614,5d63275f9b22da000117b107,1,16,crocodile,1684603073556,1684603068278,Animals,1684603014767,0,6.4
614,5d63275f9b22da000117b107,1,17,hippo,1684603083052,1684603079916,Animals,1684603014767,0,9.496
614,5d63275f9b22da000117b107,1,18,rhino,1684603087100,1684603084566,Animals,1684603014767,0,4.048
614,5d63275f9b22da000117b107,1,19,zebra,1684603089020,1684603087614,Animals,1684603014767,0,1.92
614,5d63275f9b22da000117b107,1,20,gazelle,1684603093660,1684603089467,Animals,1684603014767,0,4.64
614,5d63275f9b22da000117b107,1,21,fox,1684603095660,1684603094709,Animals,1684603014767,0,2
614,5d63275f9b22da000117b107,1,22,wolf,1684603098844,1684603096204,Animals,1684603014767,0,3.184
613,60fe4500b9d48a537a42f35a,1,1,cat,1684602781893,1684602781552,Animals,1684602779633,0,2.26
613,60fe4500b9d48a537a42f35a,1,2,dog,1684602782773,1684602782452,Animals,1684602779633,0,0.88
613,60fe4500b9d48a537a42f35a,1,3,pig,1684602783913,1684602783603,Animals,1684602779633,0,1.14
613,60fe4500b9d48a537a42f35a,1,4,guinea pig,1684602785676,1684602784432,Animals,1684602779633,0,1.763
613,60fe4500b9d48a537a42f35a,1,5,hamster,1684602787936,1684602787217,Animals,1684602779633,0,2.26
613,60fe4500b9d48a537a42f35a,1,6,rabbit,1684602788796,1684602788149,Animals,1684602779633,0,0.86
613,60fe4500b9d48a537a42f35a,1,7,alligator,1684602790703,1684602789722,Animals,1684602779633,0,1.907
613,60fe4500b9d48a537a42f35a,1,8,crocodile,1684602794261,1684602791069,Animals,1684602779633,0,3.558
613,60fe4500b9d48a537a42f35a,1,9,elephant,1684602796615,1684602795732,Animals,1684602779633,0,2.354
613,60fe4500b9d48a537a42f35a,1,10,orangutan,1684602798543,1684602797270,Animals,1684602779633,0,1.928
613,60fe4500b9d48a537a42f35a,1,11,monkey,1684602800100,1684602799371,Animals,1684602779633,0,1.557
613,60fe4500b9d48a537a42f35a,1,12,zebra,1684602801665,1684602800637,Animals,1684602779633,0,1.565
613,60fe4500b9d48a537a42f35a,1,13,lion,1684602802640,1684602801994,Animals,1684602779633,0,0.975
613,60fe4500b9d48a537a42f35a,1,14,tiger,1684602803797,1684602803224,Animals,1684602779633,0,1.157
613,60fe4500b9d48a537a42f35a,1,15,cheetah,1684602805623,1684602804489,Animals,1684602779633,0,1.826
613,60fe4500b9d48a537a42f35a,1,16,turtle,1684602809091,1684602808402,Animals,1684602779633,0,3.468
613,60fe4500b9d48a537a42f35a,1,17,hippo',1684602811620,1684602810567,Animals,1684602779633,0,2.529
613,60fe4500b9d48a537a42f35a,1,18,kangaroo,1684602816347,1684602814602,Animals,1684602779633,0,4.727
613,60fe4500b9d48a537a42f35a,1,19,walrus,1684602819314,1684602818600,Animals,1684602779633,0,2.967
613,60fe4500b9d48a537a42f35a,1,20,sea lion,1684602820778,1684602819591,Animals,1684602779633,0,1.464
613,60fe4500b9d48a537a42f35a,1,21,woodpecker,1684602827711,1684602826528,Animals,1684602779633,0,6.933
613,60fe4500b9d48a537a42f35a,1,22,peacock,1684602831748,1684602828688,Animals,1684602779633,0,4.037
613,60fe4500b9d48a537a42f35a,1,23,toucan,1684602834260,1684602833570,Animals,1684602779633,0,2.512
613,60fe4500b9d48a537a42f35a,1,24,parrot,1684602835708,1684602834590,Animals,1684602779633,0,1.448
613,60fe4500b9d48a537a42f35a,1,25,vulture,1684602842141,1684602841378,Animals,1684602779633,0,6.433
613,60fe4500b9d48a537a42f35a,1,26,crow,1684602843551,1684602843072,Animals,1684602779633,0,1.41
613,60fe4500b9d48a537a42f35a,1,27,raccoon,1684602846311,1684602845025,Animals,1684602779633,0,2.76
613,60fe4500b9d48a537a42f35a,1,28,armadillo,1684602853063,1684602851800,Animals,1684602779633,0,6.752
613,60fe4500b9d48a537a42f35a,1,29,penguin,1684602857082,1684602856043,Animals,1684602779633,0,4.019
613,60fe4500b9d48a537a42f35a,1,30,octopus,1684602858929,1684602858106,Animals,1684602779633,0,1.847
613,60fe4500b9d48a537a42f35a,1,31,squid,1684602860825,1684602860247,Animals,1684602779633,0,1.896
613,60fe4500b9d48a537a42f35a,1,32,goldfish,1684602864135,1684602863060,Animals,1684602779633,0,3.31
613,60fe4500b9d48a537a42f35a,1,33,beta fish,1684602865564,1684602864612,Animals,1684602779633,0,1.429
612,5add6b6aeb60400001536f2c,1,1,dog,1684602769959,1684602768326,Animals,1684602764271,0,5.688
612,5add6b6aeb60400001536f2c,1,2,cat,1684602771949,1684602770738,Animals,1684602764271,0,1.99
612,5add6b6aeb60400001536f2c,1,3,parrot,1684602775870,1684602773401,Animals,1684602764271,0,3.921
612,5add6b6aeb60400001536f2c,1,4,rabbit,1684602779803,1684602776566,Animals,1684602764271,0,3.933
612,5add6b6aeb60400001536f2c,1,5,squirrel,1684602784345,1684602780895,Animals,1684602764271,0,4.542
612,5add6b6aeb60400001536f2c,1,6,moose,1684602788465,1684602785096,Animals,1684602764271,0,4.12
612,5add6b6aeb60400001536f2c,1,7,rabbit,1684602794323,1684602791910,Animals,1684602764271,0,5.858
612,5add6b6aeb60400001536f2c,1,8,snake,1684602803154,1684602800263,Animals,1684602764271,0,8.831
612,5add6b6aeb60400001536f2c,1,9,guinea pig,1684602808757,1684602805428,Animals,1684602764271,0,5.603
612,5add6b6aeb60400001536f2c,1,10,salamander,1684602814181,1684602809502,Animals,1684602764271,0,5.424
612,5add6b6aeb60400001536f2c,1,11,ferret,1684602818910,1684602814796,Animals,1684602764271,0,4.729
612,5add6b6aeb60400001536f2c,1,12,platypus,1684602824535,1684602820162,Animals,1684602764271,0,5.625
612,5add6b6aeb60400001536f2c,1,13,monkey,1684602829573,1684602825452,Animals,1684602764271,0,5.038
612,5add6b6aeb60400001536f2c,1,14,camel,1684602831919,1684602830269,Animals,1684602764271,0,2.346
612,5add6b6aeb60400001536f2c,1,15,dromedary,1684602838161,1684602832586,Animals,1684602764271,0,6.242
612,5add6b6aeb60400001536f2c,1,16,bird,1684602842374,1684602839929,Animals,1684602764271,0,4.213
612,5add6b6aeb60400001536f2c,1,17,eagle,1684602846062,1684602843040,Animals,1684602764271,0,3.688
612,5add6b6aeb60400001536f2c,1,18,lizard,1684602851589,1684602848914,Animals,1684602764271,0,5.527
611,63d04c8f58e32ead9ae4c89b,1,1,pig,1684601568893,1684601566199,Animals,1684601561385,0,7.508
611,63d04c8f58e32ead9ae4c89b,1,2,rat,1684601577180,1684601571219,Animals,1684601561385,0,8.287
611,63d04c8f58e32ead9ae4c89b,1,3,mouse,1684601590844,1684601579899,Animals,1684601561385,0,13.664
611,63d04c8f58e32ead9ae4c89b,1,4,dog,1684601595596,1684601593147,Animals,1684601561385,0,4.752
611,63d04c8f58e32ead9ae4c89b,1,5,cow,1684601599500,1684601597075,Animals,1684601561385,0,3.904
611,63d04c8f58e32ead9ae4c89b,1,6,horse,1684601605204,1684601600547,Animals,1684601561385,0,5.704
611,63d04c8f58e32ead9ae4c89b,1,7,owl,1684601610875,1684601608163,Animals,1684601561385,0,5.671
611,63d04c8f58e32ead9ae4c89b,1,8,goldfish,1684601622179,1684601617970,Animals,1684601561385,0,11.304
611,63d04c8f58e32ead9ae4c89b,1,9,bird,1684601630835,1684601627867,Animals,1684601561385,0,8.656
610,5ef035131f1b2a546b44c391,1,1,elephant,1684601473780,1684601471254,Animals,1684601467871,0,5.909
610,5ef035131f1b2a546b44c391,1,2,dog,1684601476143,1684601475216,Animals,1684601467871,0,2.363
610,5ef035131f1b2a546b44c391,1,3,cat,1684601477727,1684601476655,Animals,1684601467871,0,1.584
610,5ef035131f1b2a546b44c391,1,4,antelope,1684601480959,1684601478432,Animals,1684601467871,0,3.232
610,5ef035131f1b2a546b44c391,1,5,deer,1684601482735,1684601481550,Animals,1684601467871,0,1.776
610,5ef035131f1b2a546b44c391,1,6,elk,1684601484514,1684601483455,Animals,1684601467871,0,1.779
